TripType,VisitNumber,Weekday,Upc,ScanCount,DepartmentDescription
40,183002,Saturday,2740010307.0,1,DAIRY
36,85928,Thursday,30045044905.0,1,PHARMACY OTC
40,186831,Sunday,880552311905.0,2,LADIESWEAR
44,58140,Sunday,4650072372.0,1,HOUSEHOLD CHEMICALS/SUPP
7,184659,Sunday,73114973852.0,1,SEAFOOD
15,162274,Wednesday,1200540466.0,1,HOUSEHOLD CHEMICALS/SUPP
32,117541,Tuesday,5220000705.0,2,INFANT CONSUMABLE HARDLINES
8,137210,Saturday,4258.0,1,PRODUCE
40,23456,Monday,2200001749.0,1,IMPULSE MERCHANDISE
40,153796,Monday,3384400030.0,1,GROCERY DRY GOODS
40,77042,Wednesday,7033018487.0,1,IMPULSE MERCHANDISE
39,159251,Tuesday,7146401773.0,1,PRODUCE
9,190477,Sunday,7192444934.0,1,AUTOMOTIVE
38,62121,Sunday,8660000021.0,3,GROCERY DRY GOODS
38,129485,Thursday,3663203737.0,2,DAIRY
30,114072,Tuesday,489396609484.0,1,MENS WEAR
38,385,Friday,64901075190.0,1,PERSONAL CARE
40,72697,Tuesday,4300002945.0,1,GROCERY DRY GOODS
40,179794,Saturday,75680910530.0,1,BATH AND SHOWER
40,20476,Monday,4400000057.0,1,DSD GROCERY
40,110992,Monday,4050.0,1,PRODUCE
40,80318,Wednesday,2430004130.0,1,COMM BREAD
9,176413,Friday,62058454365.0,1,ACCESSORIES
40,57013,Sunday,4743190277.0,1,PETS AND SUPPLIES
999,173478,Friday,76335713238.0,-1,ELECTRONICS
12,174640,Friday,1590013401.0,4,PRE PACKED DELI
24,101358,Sunday,2840009632.0,1,DSD GROCERY
39,120231,Wednesday,30041010034.0,1,PERSONAL CARE
15,35878,Wednesday,4900005015.0,1,DSD GROCERY
40,45102,Friday,4400003327.0,1,DSD GROCERY
44,138096,Saturday,4050.0,1,PRODUCE
35,46565,Friday,7874201456.0,1,HOUSEHOLD PAPER GOODS
40,23022,Monday,3620021929.0,1,GROCERY DRY GOODS
38,63852,Monday,7047048547.0,1,DAIRY
38,13368,Sunday,5210001148.0,3,GROCERY DRY GOODS
40,33143,Wednesday,2840019914.0,1,DSD GROCERY
39,117849,Tuesday,1018105008.0,1,PERSONAL CARE
40,157392,Tuesday,5100015277.0,1,DSD GROCERY
40,179930,Saturday,60538871462.0,1,DAIRY
8,111982,Monday,7084781116.0,1,DSD GROCERY
39,39498,Thursday,68113105097.0,1,PERSONAL CARE
40,169590,Thursday,7109160010.0,1,INFANT CONSUMABLE HARDLINES
5,93454,Saturday,,1,PHARMACY RX
39,29723,Tuesday,3760029538.0,1,GROCERY DRY GOODS
9,130955,Friday,4400003215.0,1,IMPULSE MERCHANDISE
40,93579,Saturday,60538871457.0,1,DAIRY
40,5919,Friday,3338353050.0,1,PRODUCE
30,123569,Wednesday,4000042431.0,1,IMPULSE MERCHANDISE
39,54500,Saturday,5000001011.0,4,GROCERY DRY GOODS
32,49862,Saturday,60538816443.0,1,SHOES
39,7086,Saturday,4200044536.0,1,HOUSEHOLD PAPER GOODS
40,191082,Sunday,6128251040.0,1,SPORTING GOODS
33,18347,Sunday,3800000127.0,1,GROCERY DRY GOODS
37,171867,Thursday,3338370211.0,1,PRODUCE
8,52639,Saturday,4000000263.0,1,IMPULSE MERCHANDISE
38,37028,Wednesday,5150000679.0,1,GROCERY DRY GOODS
35,36635,Wednesday,2840000290.0,1,DSD GROCERY
40,68020,Monday,3620000444.0,1,GROCERY DRY GOODS
40,121563,Wednesday,68113174355.0,1,DAIRY
40,33696,Wednesday,7874207185.0,1,PHARMACY OTC
999,78670,Wednesday,22861400000.0,-1,SLEEPWEAR/FOUNDATIONS
40,69487,Tuesday,2200000483.0,1,IMPULSE MERCHANDISE
37,141561,Saturday,1070080727.0,3,IMPULSE MERCHANDISE
37,156381,Tuesday,30573192751.0,1,IMPULSE MERCHANDISE
24,157386,Tuesday,2569590182.0,2,BEDDING
40,90140,Friday,4180029896.0,1,DSD GROCERY
24,172734,Friday,68113109124.0,1,PRODUCE
38,180696,Saturday,7874209421.0,1,GROCERY DRY GOODS
37,29398,Tuesday,4016.0,1,PRODUCE
36,3301,Friday,38137004170.0,1,PERSONAL CARE
39,15659,Sunday,4133500086.0,1,GROCERY DRY GOODS
42,51975,Saturday,3400047153.0,1,IMPULSE MERCHANDISE
32,154967,Monday,5000011178.0,1,INFANT CONSUMABLE HARDLINES
40,140291,Saturday,68113107862.0,2,BAKERY
36,152209,Monday,60308435074.0,1,PERSONAL CARE
40,133480,Friday,88170807762.0,1,JEWELRY AND SUNGLASSES
18,27070,Tuesday,67341923025.0,1,TOYS
36,146326,Sunday,2200015934.0,1,IMPULSE MERCHANDISE
40,186538,Sunday,75680910528.0,1,BATH AND SHOWER
39,127645,Thursday,87606300281.0,1,DSD GROCERY
8,47563,Friday,7572463108.0,2,PERSONAL CARE
39,49834,Saturday,2900065150.0,1,DAIRY
40,6149,Friday,2400005044.0,2,GROCERY DRY GOODS
34,157965,Tuesday,89238300272.0,2,PETS AND SUPPLIES
44,133489,Friday,7225003948.0,1,COMM BREAD
39,43288,Friday,68113132930.0,1,PRODUCE
30,47285,Friday,88652480957.0,1,SHOES
40,6104,Friday,79285000272.0,1,PHARMACY OTC
36,111665,Monday,3800084917.0,1,DSD GROCERY
5,107048,Monday,4127197110.0,1,FROZEN FOODS
25,26543,Tuesday,880875021578.0,1,"GIRLS WEAR, 4-6X  AND 7-14"
7,109082,Monday,3338365020.0,1,PRODUCE
18,161707,Wednesday,70165110614.0,1,FABRICS AND CRAFTS
24,27874,Tuesday,84970900286.0,1,BATH AND SHOWER
40,100624,Sunday,880614469422.0,1,LADIESWEAR
36,104642,Sunday,60308443394.0,1,PERSONAL CARE
37,160868,Tuesday,3338370133.0,1,PRODUCE
40,174222,Friday,4650073343.0,1,HOUSEHOLD CHEMICALS/SUPP
39,151539,Monday,7965605086.0,1,BEAUTY
7,50491,Saturday,60538862128.0,1,FINANCIAL SERVICES
38,12330,Saturday,7533864466.0,1,MENS WEAR
9,53016,Saturday,7617180417.0,1,IMPULSE MERCHANDISE
12,134821,Friday,25037100000.0,1,BAKERY
39,175046,Friday,7693023242.0,1,TOYS
7,12739,Saturday,4175700111.0,1,SERVICE DELI
7,165556,Wednesday,7617451106.0,-1,HARDWARE
37,48872,Friday,68113108575.0,1,PRODUCE
7,29107,Tuesday,20195500000.0,1,SERVICE DELI
40,3043,Friday,2840021488.0,1,IMPULSE MERCHANDISE
9,101887,Sunday,80469197182.0,1,SWIMWEAR/OUTERWEAR
999,119505,Wednesday,30081073088.0,-1,PHARMACY OTC
40,118682,Tuesday,1480021078.0,1,GROCERY DRY GOODS
25,118395,Tuesday,66699510446.0,1,LADIESWEAR
39,177891,Saturday,88530626742.0,1,MENS WEAR
25,7351,Saturday,8511845902.0,2,INFANT APPAREL
33,135954,Friday,75752800879.0,1,IMPULSE MERCHANDISE
37,98340,Saturday,7874237147.0,1,GROCERY DRY GOODS
15,144676,Sunday,4900002892.0,1,DSD GROCERY
40,67762,Monday,2733100616.0,1,DAIRY
32,73694,Tuesday,1325929899.0,1,INFANT APPAREL
40,119570,Wednesday,1800000188.0,2,DAIRY
3,35028,Wednesday,83032400696.0,1,IMPULSE MERCHANDISE
33,118840,Tuesday,4280047645.0,1,FROZEN FOODS
40,177821,Friday,2100002649.0,1,GROCERY DRY GOODS
25,49076,Saturday,7874211433.0,1,DSD GROCERY
3,3297,Friday,68113176761.0,1,FINANCIAL SERVICES
5,168268,Thursday,83889103074.0,1,PHARMACY OTC
37,17387,Sunday,5210038245.0,1,GROCERY DRY GOODS
9,87489,Friday,7278206728.0,1,OFFICE SUPPLIES
39,175701,Friday,2190848244.0,1,DSD GROCERY
7,174880,Friday,68113107862.0,1,BAKERY
25,85809,Thursday,4679877019.0,1,PETS AND SUPPLIES
35,12650,Saturday,1300000640.0,1,GROCERY DRY GOODS
41,117116,Tuesday,5100012573.0,1,DSD GROCERY
44,72921,Tuesday,60538818687.0,1,DAIRY
43,150501,Monday,1910011062.0,1,BEAUTY
42,77544,Wednesday,3993815032.0,1,CELEBRATION
18,144069,Sunday,7874210460.0,1,AUTOMOTIVE
40,53819,Saturday,3114627060.0,6,GROCERY DRY GOODS
44,118695,Tuesday,880552311864.0,1,LADIESWEAR
39,112234,Monday,74027501419.0,1,PERSONAL CARE
999,97877,Saturday,68113178253.0,-1,FINANCIAL SERVICES
25,48443,Friday,7603177203.0,1,MENS WEAR
26,159314,Tuesday,70165103105.0,1,PAINT AND ACCESSORIES
40,175451,Friday,4178500076.0,1,HOUSEHOLD CHEMICALS/SUPP
9,155337,Monday,3139820530.0,1,MEDIA AND GAMING
40,33067,Wednesday,3663203646.0,1,DAIRY
24,73074,Tuesday,68113106273.0,1,PHARMACY OTC
42,73215,Tuesday,1326263167.0,1,"GIRLS WEAR, 4-6X  AND 7-14"
25,103259,Sunday,471984904439.0,1,LADIESWEAR
9,63308,Monday,5000069225.0,1,GROCERY DRY GOODS
32,45983,Friday,9460000001.0,1,BEAUTY
41,176620,Friday,978163346398.0,1,BOOKS AND MAGAZINES
40,12462,Saturday,4240002299.0,1,GROCERY DRY GOODS
32,153704,Monday,84273308459.0,1,LADIESWEAR
40,3001,Friday,7192105049.0,1,FROZEN FOODS
39,110282,Monday,1500000908.0,3,INFANT CONSUMABLE HARDLINES
24,114496,Tuesday,1089260201.0,1,BATH AND SHOWER
32,149119,Sunday,71521127910.0,1,INFANT APPAREL
5,30629,Tuesday,,1,PHARMACY RX
35,145067,Sunday,4900005010.0,2,DSD GROCERY
25,139985,Saturday,880615609928.0,1,"GIRLS WEAR, 4-6X  AND 7-14"
8,45253,Friday,4900002620.0,1,DSD GROCERY
35,33735,Wednesday,4000042206.0,1,IMPULSE MERCHANDISE
37,187870,Sunday,7940038107.0,1,PERSONAL CARE
999,25836,Tuesday,7432309090.0,1,COMM BREAD
7,3676,Friday,3400000241.0,1,IMPULSE MERCHANDISE
38,39633,Thursday,2100000028.0,1,DAIRY
40,96801,Saturday,1800081772.0,1,DAIRY
39,129430,Thursday,7962507189.0,1,BEAUTY
39,181633,Saturday,6414403064.0,1,GROCERY DRY GOODS
37,30851,Tuesday,4044.0,1,PRODUCE
40,10298,Saturday,7962507244.0,1,BEAUTY
8,157123,Tuesday,3338320027.0,2,PRODUCE
40,183943,Saturday,7261370800.0,1,HOUSEHOLD CHEMICALS/SUPP
7,46763,Friday,7274500122.0,1,SERVICE DELI
40,91389,Friday,3400000240.0,1,IMPULSE MERCHANDISE
23,151640,Monday,88392902072.0,1,PLAYERS AND ELECTRONICS
40,139968,Saturday,4032.0,1,PRODUCE
3,46433,Friday,68113163351.0,1,FINANCIAL SERVICES
9,52194,Saturday,2500005433.0,1,DAIRY
40,82605,Thursday,4011.0,1,PRODUCE
40,7009,Saturday,1204404155.0,1,PERSONAL CARE
38,174034,Friday,3800057608.0,2,GROCERY DRY GOODS
35,41180,Thursday,4900001463.0,1,DSD GROCERY
40,44970,Friday,7874206200.0,2,GROCERY DRY GOODS
40,9050,Saturday,1204403753.0,1,PERSONAL CARE
39,181801,Saturday,4067.0,1,PRODUCE
39,8380,Saturday,7865258305.0,1,HOME MANAGEMENT
5,134002,Friday,7314918518.0,1,HOME MANAGEMENT
8,67753,Monday,3000032063.0,1,GROCERY DRY GOODS
999,130199,Thursday,60538871459.0,1,DAIRY
40,73933,Tuesday,4460030900.0,1,HOUSEHOLD CHEMICALS/SUPP
40,169325,Thursday,7874200458.0,1,BAKERY
43,91895,Friday,65006600043.0,1,PHARMACY OTC
39,65474,Monday,4650073335.0,1,HOUSEHOLD CHEMICALS/SUPP
3,15924,Sunday,60538896309.0,3,FINANCIAL SERVICES
7,111015,Monday,4125950157.0,1,GROCERY DRY GOODS
7,4798,Friday,7874298690.0,4,BAKERY
40,56405,Sunday,1254661531.0,1,IMPULSE MERCHANDISE
44,105653,Sunday,4000042161.0,2,"CANDY, TOBACCO, COOKIES"
37,64950,Monday,20170300000.0,1,MEAT - FRESH & FROZEN
38,13787,Sunday,4145776091.0,1,PERSONAL CARE
39,87578,Friday,5113176285.0,1,OFFICE SUPPLIES
7,84867,Thursday,22149200000.0,1,MEAT - FRESH & FROZEN
24,65502,Monday,4269432538.0,1,BATH AND SHOWER
36,112574,Monday,7464100287.0,1,PRODUCE
21,121565,Wednesday,7535310469.0,2,OFFICE SUPPLIES
39,56443,Sunday,68113109903.0,1,INFANT CONSUMABLE HARDLINES
40,42689,Thursday,7874223037.0,1,GROCERY DRY GOODS
5,96856,Saturday,2592549439.0,1,ACCESSORIES
39,102048,Sunday,8596800100.0,1,GROCERY DRY GOODS
20,129387,Thursday,2666681101.0,1,AUTOMOTIVE
40,178073,Saturday,4470006448.0,1,PRE PACKED DELI
42,112743,Tuesday,1117999593.0,2,CELEBRATION
7,97353,Saturday,7740012863.0,1,PRE PACKED DELI
39,5274,Friday,1601708356.0,1,COOK AND DINE
37,107571,Monday,7874211211.0,1,DAIRY
36,76100,Wednesday,7124913565.0,1,BEAUTY
4,12683,Saturday,4144900240.0,1,GROCERY DRY GOODS
40,144996,Sunday,5400015029.0,1,HOUSEHOLD PAPER GOODS
39,153811,Monday,1411391043.0,1,DSD GROCERY
28,96574,Saturday,76125377510.0,1,LADIESWEAR
40,142521,Saturday,4889.0,1,PRODUCE
39,49080,Saturday,82831559.0,1,MENS WEAR
43,15237,Sunday,5400015029.0,1,HOUSEHOLD PAPER GOODS
37,14880,Sunday,3760048620.0,1,PRE PACKED DELI
44,12083,Saturday,83109000956.0,1,SPORTING GOODS
40,157435,Tuesday,3700022205.0,1,HOUSEHOLD CHEMICALS/SUPP
37,83306,Thursday,6827492714.0,1,DSD GROCERY
25,164366,Wednesday,4393551682.0,1,MENS WEAR
5,103063,Sunday,,1,PHARMACY RX
36,117263,Tuesday,68113109961.0,1,BEAUTY
39,149042,Sunday,7146420080.0,1,PRODUCE
40,116508,Tuesday,4142011476.0,1,IMPULSE MERCHANDISE
32,14903,Sunday,2080986185.0,1,INFANT CONSUMABLE HARDLINES
36,88648,Friday,1111161328.0,1,PERSONAL CARE
25,122283,Wednesday,2084117417.0,1,MENS WEAR
40,138744,Saturday,8022594613.0,1,BRAS & SHAPEWEAR
44,174321,Friday,7169116058.0,1,HOME MANAGEMENT
37,162668,Wednesday,4900005010.0,4,DSD GROCERY
32,106887,Monday,3700018004.0,1,HOUSEHOLD CHEMICALS/SUPP
7,115475,Tuesday,2265570177.0,1,MEAT - FRESH & FROZEN
40,92405,Friday,7874207904.0,1,PETS AND SUPPLIES
35,112770,Tuesday,2800008040.0,1,"CANDY, TOBACCO, COOKIES"
39,105516,Sunday,4022.0,1,PRODUCE
39,174336,Friday,81111602397.0,1,BOYS WEAR
39,75830,Wednesday,81547301466.0,1,DAIRY
44,74322,Tuesday,4393558296.0,1,MENS WEAR
34,166346,Wednesday,7825730275.0,1,TOYS
40,134509,Friday,5210002739.0,1,GROCERY DRY GOODS
40,151204,Monday,7417015251.0,1,BEAUTY
25,48416,Friday,38151901972.0,1,PERSONAL CARE
36,173862,Friday,81106801006.0,1,BEAUTY
7,174557,Friday,68113106762.0,1,SERVICE DELI
5,182413,Saturday,68113105852.0,1,PHARMACY OTC
8,74714,Tuesday,74677519807.0,1,TOYS
40,49701,Saturday,4470003330.0,1,PRE PACKED DELI
40,157361,Tuesday,4383441351.0,1,"GIRLS WEAR, 4-6X  AND 7-14"
24,16505,Sunday,3700086176.0,1,HOUSEHOLD CHEMICALS/SUPP
42,68149,Monday,,1,
7,34895,Wednesday,7152401172.0,1,GROCERY DRY GOODS
39,92144,Friday,5200033875.0,1,DSD GROCERY
37,140426,Saturday,4087.0,1,PRODUCE
36,122803,Wednesday,2240062374.0,1,PERSONAL CARE
39,41935,Thursday,3700089131.0,1,HOUSEHOLD CHEMICALS/SUPP
37,130520,Thursday,4280011400.0,1,FROZEN FOODS
40,178487,Saturday,4300095570.0,2,DSD GROCERY
30,6194,Friday,4111600527.0,2,IMPULSE MERCHANDISE
40,85432,Thursday,7874200667.0,1,GROCERY DRY GOODS
27,135572,Friday,2471920051.0,2,HORTICULTURE AND ACCESS
8,113724,Tuesday,2840016189.0,1,IMPULSE MERCHANDISE
42,179778,Saturday,88741181838.0,1,LADIESWEAR
9,53235,Saturday,9729802403.0,1,IMPULSE MERCHANDISE
38,162725,Wednesday,4667501330.0,1,DAIRY
15,22059,Monday,7107201236.0,1,GROCERY DRY GOODS
24,67499,Monday,8609339225.0,1,HOME DECOR
39,102090,Sunday,7874208295.0,1,DSD GROCERY
40,59702,Sunday,4900005015.0,1,DSD GROCERY
32,79841,Wednesday,78114753798.0,1,INFANT APPAREL
5,109792,Monday,3050631911.0,1,JEWELRY AND SUNGLASSES
40,102354,Sunday,4800171128.0,1,GROCERY DRY GOODS
42,100941,Sunday,60538815900.0,1,SHOES
40,112199,Monday,4178900121.0,2,GROCERY DRY GOODS
38,128745,Thursday,7790050178.0,1,FROZEN FOODS
42,76462,Wednesday,80504036913.0,1,SHOES
42,6158,Friday,7352590620.0,1,CELEBRATION
39,92572,Friday,2700038224.0,1,GROCERY DRY GOODS
3,152294,Monday,9736116634.0,1,MEDIA AND GAMING
33,73990,Tuesday,2840043393.0,1,IMPULSE MERCHANDISE
43,136235,Friday,7314906279.0,1,HOME MANAGEMENT
40,105083,Sunday,76163520360.0,1,PRODUCE
36,29414,Tuesday,64312604011.0,1,PRODUCE
33,107732,Monday,7940092290.0,2,PERSONAL CARE
38,187525,Sunday,4190007784.0,1,DAIRY
999,7069,Saturday,88741151753.0,-1,LADIESWEAR
40,97577,Saturday,7800014816.0,1,DSD GROCERY
9,149382,Sunday,88530631645.0,1,MENS WEAR
39,82921,Thursday,7100703113.0,3,SERVICE DELI
40,137600,Saturday,7940008390.0,1,PERSONAL CARE
999,76023,Wednesday,68113103999.0,1,HARDWARE
39,114909,Tuesday,4048.0,1,PRODUCE
38,22178,Monday,88491200358.0,1,GROCERY DRY GOODS
39,117590,Tuesday,64963200108.0,1,PRODUCE
33,19955,Monday,7874208243.0,2,HOUSEHOLD CHEMICALS/SUPP
44,30017,Tuesday,6025835501.0,1,HARDWARE
40,171817,Thursday,5100011464.0,1,GROCERY DRY GOODS
38,181173,Saturday,3800066330.0,1,GROCERY DRY GOODS
25,11375,Saturday,88602802392.0,2,LADIES SOCKS
40,106620,Sunday,6827434661.0,1,DSD GROCERY
40,8683,Saturday,2898997948.0,1,FROZEN FOODS
7,89284,Friday,68113106589.0,1,SERVICE DELI
39,177098,Friday,8768400107.0,1,DSD GROCERY
39,27836,Tuesday,5818597267.0,1,LADIESWEAR
40,23477,Monday,3711703985.0,1,MEDIA AND GAMING
40,147373,Sunday,88295696253.0,1,BOYS WEAR
44,4403,Friday,880552312076.0,1,LADIESWEAR
40,187482,Sunday,31254749318.0,1,PERSONAL CARE
40,85365,Thursday,7874212310.0,1,MEAT - FRESH & FROZEN
15,35878,Wednesday,4900005025.0,1,DSD GROCERY
40,106310,Sunday,2733100521.0,1,DAIRY
9,171806,Thursday,84868300738.0,1,SLEEPWEAR/FOUNDATIONS
5,179665,Saturday,1650053759.0,1,PHARMACY OTC
5,89374,Friday,68113169999.0,1,PHARMACY OTC
30,170760,Thursday,60538814657.0,1,SHOES
40,50169,Saturday,3700000253.0,1,HOUSEHOLD CHEMICALS/SUPP
40,3339,Friday,7910051021.0,1,PETS AND SUPPLIES
8,5775,Friday,78436972324.0,2,PETS AND SUPPLIES
39,174230,Friday,1090000021.0,1,HOUSEHOLD PAPER GOODS
37,87672,Friday,22592200000.0,1,MEAT - FRESH & FROZEN
25,143244,Saturday,4282531422.0,1,MENS WEAR
20,32624,Wednesday,3167311242.0,1,AUTOMOTIVE
40,109965,Monday,7192101465.0,1,FROZEN FOODS
40,180979,Saturday,7874212435.0,1,HOUSEHOLD PAPER GOODS
18,83738,Thursday,7565600959.0,1,TOYS
44,115750,Tuesday,3700084062.0,1,PERSONAL CARE
40,122011,Wednesday,4127102564.0,1,DAIRY
41,151875,Monday,31254742795.0,1,PERSONAL CARE
39,134116,Friday,3700087096.0,1,INFANT CONSUMABLE HARDLINES
5,31307,Tuesday,30045020470.0,1,PHARMACY OTC
8,30936,Tuesday,8583330238.0,1,PRODUCE
27,179578,Saturday,7480618639.0,1,"LIQUOR,WINE,BEER"
40,129566,Thursday,60538871461.0,1,DAIRY
999,154909,Monday,84470201716.0,-1,ELECTRONICS
5,113812,Tuesday,7166299343.0,3,OFFICE SUPPLIES
24,127471,Thursday,4316890503.0,1,HARDWARE
43,44688,Friday,3270096218.0,1,PETS AND SUPPLIES
40,147313,Sunday,360734276557.0,1,BEAUTY
38,184891,Sunday,2100065893.0,4,GROCERY DRY GOODS
39,94598,Saturday,4280043798.0,1,FROZEN FOODS
37,69796,Tuesday,60538871457.0,1,DAIRY
44,111978,Monday,4402110708.0,2,HOME DECOR
37,4999,Friday,1500007365.0,1,INFANT CONSUMABLE HARDLINES
39,81773,Thursday,3710267500.0,1,PRODUCE
37,169019,Thursday,4178900125.0,1,GROCERY DRY GOODS
5,3708,Friday,30023341630.0,1,PHARMACY OTC
40,103692,Sunday,61126910802.0,1,DSD GROCERY
39,53152,Saturday,9256710669.0,1,BOOKS AND MAGAZINES
37,144698,Sunday,4688.0,1,PRODUCE
43,68703,Monday,7874237243.0,1,DSD GROCERY
40,21774,Monday,4000015146.0,1,"CANDY, TOBACCO, COOKIES"
40,27162,Tuesday,31254742795.0,1,PERSONAL CARE
39,155335,Monday,4133102787.0,1,GROCERY DRY GOODS
999,181822,Saturday,60538812238.0,-1,FINANCIAL SERVICES
39,105547,Sunday,5200032431.0,1,DSD GROCERY
9,75211,Tuesday,68113178096.0,1,DSD GROCERY
30,108007,Monday,88309620084.0,1,MENS WEAR
7,84332,Thursday,4300000953.0,1,FROZEN FOODS
36,160163,Tuesday,38137008295.0,1,PERSONAL CARE
32,1885,Friday,1500007001.0,1,INFANT CONSUMABLE HARDLINES
40,138303,Saturday,7225003949.0,1,COMM BREAD
42,47079,Friday,7341013543.0,1,COMM BREAD
12,102246,Sunday,7524310425.0,1,DAIRY
37,64926,Monday,20108800000.0,2,SERVICE DELI
39,113402,Tuesday,8596880120.0,1,GROCERY DRY GOODS
42,134926,Friday,31015808350.0,-1,PERSONAL CARE
5,139008,Saturday,7146410017.0,1,PRODUCE
9,184520,Sunday,88857004832.0,1,JEWELRY AND SUNGLASSES
40,17695,Sunday,6343589114.0,1,HOUSEHOLD PAPER GOODS
42,107103,Monday,3506191919.0,1,HARDWARE
32,22218,Monday,7874206591.0,1,DAIRY
28,140870,Saturday,88678300195.0,1,SPORTING GOODS
40,150832,Monday,1920081145.0,1,HOUSEHOLD CHEMICALS/SUPP
38,10222,Saturday,4856407203.0,1,COMM BREAD
40,35797,Wednesday,4900005027.0,1,DSD GROCERY
6,71516,Tuesday,4061.0,1,PRODUCE
40,113433,Tuesday,3663202809.0,1,DAIRY
38,187266,Sunday,4470007694.0,1,PRE PACKED DELI
40,165526,Wednesday,2420009566.0,1,HOUSEHOLD CHEMICALS/SUPP
40,86336,Thursday,7143000752.0,1,PRODUCE
37,136069,Friday,1600041248.0,1,GROCERY DRY GOODS
40,100796,Sunday,3700034864.0,2,HOUSEHOLD PAPER GOODS
19,181527,Saturday,1910010992.0,1,BEAUTY
36,87022,Friday,68113118744.0,1,BEAUTY
37,53003,Saturday,60538871461.0,1,DAIRY
40,105764,Sunday,4011.0,1,PRODUCE
25,159359,Tuesday,8511845365.0,1,INFANT APPAREL
41,19695,Sunday,4400003215.0,1,IMPULSE MERCHANDISE
37,108923,Monday,4046.0,1,PRODUCE
39,36359,Wednesday,78615000001.0,1,"LIQUOR,WINE,BEER"
39,112132,Monday,20966500000.0,1,SERVICE DELI
39,42268,Thursday,930000102.0,1,GROCERY DRY GOODS
40,51825,Saturday,4800121984.0,1,GROCERY DRY GOODS
40,87827,Friday,4650073563.0,1,HOUSEHOLD CHEMICALS/SUPP
40,146134,Sunday,5100016905.0,1,GROCERY DRY GOODS
7,144385,Sunday,2840042210.0,2,DSD GROCERY
39,87320,Friday,7740012863.0,1,PRE PACKED DELI
40,135918,Friday,5210009003.0,1,GROCERY DRY GOODS
32,45983,Friday,3400011470.0,1,"CANDY, TOBACCO, COOKIES"
42,65169,Monday,1890003887.0,1,PRE PACKED DELI
40,72261,Tuesday,2370047259.0,1,MEAT - FRESH & FROZEN
40,3671,Friday,2200001478.0,1,"CANDY, TOBACCO, COOKIES"
41,34545,Wednesday,78669605898.0,1,HARDWARE
8,110763,Monday,31254730655.0,1,PERSONAL CARE
39,8709,Saturday,70595405052.0,1,WIRELESS
999,51060,Saturday,1150900205.0,-1,PERSONAL CARE
44,33927,Wednesday,8307801430.0,2,PHARMACY OTC
7,5349,Friday,7225004319.0,1,COMM BREAD
7,16675,Sunday,3250010301.0,2,GROCERY DRY GOODS
26,16072,Sunday,4889404839.0,1,HARDWARE
40,150562,Monday,7976503128.0,3,DSD GROCERY
26,73693,Tuesday,4000042431.0,1,IMPULSE MERCHANDISE
40,92740,Friday,73114965207.0,1,SEAFOOD
39,112329,Monday,1070002440.0,1,"CANDY, TOBACCO, COOKIES"
37,137279,Saturday,4693.0,1,PRODUCE
42,28778,Tuesday,4011.0,1,PRODUCE
40,8800,Saturday,4450096650.0,1,PRE PACKED DELI
40,61017,Sunday,3338353010.0,1,PRODUCE
15,126686,Thursday,1117990675.0,1,CELEBRATION
37,129116,Thursday,3338325059.0,1,PRODUCE
38,117979,Tuesday,35972648008.0,1,PHARMACY OTC
43,6010,Friday,88392919168.0,1,MEDIA AND GAMING
39,48827,Friday,4460001628.0,1,HOUSEHOLD CHEMICALS/SUPP
39,36759,Wednesday,60308427602.0,1,PERSONAL CARE
37,131166,Friday,3940001368.0,1,GROCERY DRY GOODS
8,72652,Tuesday,7874237146.0,1,GROCERY DRY GOODS
40,99709,Saturday,7874235200.0,1,DAIRY
9,62294,Sunday,5111111517.0,1,PAINT AND ACCESSORIES
40,158401,Tuesday,4171684088.0,1,DAIRY
40,172724,Friday,7874208172.0,1,GROCERY DRY GOODS
40,180331,Saturday,4280011200.0,1,FROZEN FOODS
37,140426,Saturday,4062.0,1,PRODUCE
25,95131,Saturday,1958547374.0,1,BRAS & SHAPEWEAR
40,185975,Sunday,81612500187.0,1,GROCERY DRY GOODS
44,107364,Monday,82506302440.0,1,BATH AND SHOWER
7,154525,Monday,8768400287.0,1,DSD GROCERY
25,178088,Saturday,4065.0,1,PRODUCE
999,185196,Sunday,84943400227.0,-6,COOK AND DINE
40,79418,Wednesday,7874209945.0,1,DAIRY
9,74608,Tuesday,68113102621.0,1,ELECTRONICS
8,98337,Saturday,7771117094.0,1,OFFICE SUPPLIES
3,13963,Sunday,68113163352.0,1,FINANCIAL SERVICES
40,11780,Saturday,4127102512.0,1,DAIRY
40,143326,Saturday,7874208937.0,1,BAKERY
37,42397,Thursday,7874237352.0,1,GROCERY DRY GOODS
40,76632,Wednesday,4000024915.0,1,"CANDY, TOBACCO, COOKIES"
40,134394,Friday,3700091981.0,1,PERSONAL CARE
40,14833,Sunday,7874205335.0,2,FROZEN FOODS
999,115580,Tuesday,76705282847.0,-1,SLEEPWEAR/FOUNDATIONS
39,43648,Friday,4200014133.0,1,HOUSEHOLD PAPER GOODS
40,110850,Monday,7046243157.0,1,"CANDY, TOBACCO, COOKIES"
8,2891,Friday,51376.0,1,DSD GROCERY
41,153191,Monday,2746722679.0,1,INFANT APPAREL
39,6751,Saturday,4650073002.0,1,HOUSEHOLD CHEMICALS/SUPP
40,2115,Friday,980089500.0,1,GROCERY DRY GOODS
39,98102,Saturday,4288740988.0,1,IMPULSE MERCHANDISE
